id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
7923,7591,P014,49682294.0,23820798.63195997,26172338.088215563,896185.0,2023-10-08,2023-09-23,60.0,27.0,E
7924,8426,P022,44341297.0,42552296.53552861,13334333.038719257,196456.0,2023-04-11,2023-12-14,0.0,19.0,E
7925,9572,P014,8229909.0,29042878.872434363,41074956.060424656,95768.0,2023-12-13,2023-12-14,120.0,11.0,C
7926,2541,P048,11946850.0,6511548.903348142,41225559.8109924,859396.0,2023-12-13,2023-01-04,30.0,31.0,B
7927,3768,P048,,38936842.772233136,3381441.271427598,255327.0,2023-11-22,,0.0,27.0,B
7928,5091,P019,48399262.0,17392336.40847939,1790161.9437733723,328293.0,2023-09-27,2023-11-14,120.0,19.0,C
7929,9243,P016,19947247.0,,47694145.011910945,817817.0,,2023-01-15,10.0,32.0,E
7930,2326,P018,44341540.0,21345292.435781404,7657805.031056329,889820.0,2023-11-03,2023-04-15,120.0,6.0,C
7931,6650,P009,14628440.0,44942537.69862743,19042694.223655395,417082.0,2023-09-01,2023-04-12,10.0,,D
7932,3593,P025,41743901.0,4430225.87604773,27116731.019616578,940399.0,2023-06-22,2023-12-03,60.0,42.0,B
7933,9089,P043,37398611.0,34245152.79999204,36674738.875806786,500569.0,2023-05-20,2023-02-08,10.0,10.0,A
7934,6826,,5352262.0,12642385.531000946,20193194.451766413,746306.0,2023-04-08,2023-07-30,60.0,20.0,A
7935,8822,P013,6168263.0,22924424.017924227,12868814.670784751,363182.0,2023-10-18,2023-01-11,60.0,17.0,B
7936,8860,P046,29688376.0,14995567.69344544,45835252.1814176,694804.0,2023-01-18,2023-08-01,0.0,43.0,A
7937,1300,P007,,41664316.80717018,11101855.906205101,338593.0,2023-09-17,2023-03-14,30.0,42.0,D
7938,1868,P004,17631720.0,25714377.27494909,21269640.755577344,470674.0,2023-10-30,2023-07-02,,25.0,B
7939,2644,P017,23589899.0,29135142.681300018,11962436.31642372,523887.0,2023-05-01,,,29.0,A
7940,9516,P031,34680522.0,33779472.25025357,48180718.87068213,75716.0,2023-12-08,2023-04-12,10.0,23.0,D
7941,6856,,44080176.0,45031262.33066985,25386993.68295594,827193.0,2023-03-21,2023-01-23,120.0,5.0,A
7942,1672,P007,7349342.0,30270229.837084807,19354798.76543354,432116.0,2023-09-27,2023-05-01,,34.0,D
7943,6085,,35084729.0,31358964.533220775,37042205.41712492,464426.0,2023-07-11,2023-08-05,120.0,8.0,C
7944,9134,P003,23697994.0,35868782.934483424,21329508.080532975,371409.0,2023-05-07,2023-12-05,120.0,22.0,B
7945,1532,P006,26269170.0,36809701.34762757,44068836.36716319,654736.0,2023-12-24,2023-08-18,10.0,34.0,B
7946,2333,P043,48146962.0,1159282.5474494295,16154254.877520394,162420.0,2023-11-03,2023-08-23,30.0,28.0,E
7947,6519,P012,28301889.0,24441611.162135437,43311223.87481793,,2023-12-10,2023-06-08,30.0,35.0,A
7948,1427,P050,25241848.0,31089740.473412097,15062920.34243879,629279.0,2023-09-14,2023-06-17,0.0,2.0,B
7949,4625,P015,42483957.0,16181648.812728245,31526752.339611262,209176.0,2023-01-03,2023-01-18,60.0,25.0,B
7950,1185,P001,18495132.0,47709333.19749266,15983894.437785054,943622.0,2023-07-10,2023-08-21,30.0,20.0,E
7951,5363,P024,17531678.0,29971362.369074777,4013753.0013156845,552196.0,2023-06-07,2023-08-24,60.0,34.0,
7952,4006,P034,34194374.0,38202832.01204436,17181556.729095347,739117.0,2023-07-07,2023-02-13,60.0,13.0,C
7953,8942,P040,39833232.0,39059235.94798555,15939970.907871678,105527.0,2023-02-07,2023-07-15,30.0,37.0,C
7954,8875,P016,16800888.0,37443233.44650107,3954705.123018475,686238.0,2023-11-13,2023-04-10,0.0,38.0,A
7955,3265,P040,27530535.0,43874640.60994205,23916968.429027542,109913.0,2023-05-30,2023-05-25,30.0,28.0,C
7956,6936,P040,17337655.0,47911861.08387014,27881324.85153486,970824.0,2023-03-11,,,40.0,E
7957,6278,P026,24623798.0,,44533698.91260901,938899.0,2023-02-16,2023-08-19,30.0,47.0,B
7958,3841,P005,45200751.0,16507919.35213406,41858556.05344344,441847.0,2023-10-30,2023-12-08,30.0,,A
7959,1236,P019,19160580.0,9131600.491456486,14190772.822158484,890883.0,2023-01-29,2023-08-29,10.0,21.0,E
7960,5480,P003,43337748.0,31888522.178420004,39688098.74761219,460858.0,2023-04-24,2023-04-12,120.0,12.0,E
7961,9063,P003,34566651.0,31740240.247877773,26272267.01112296,423787.0,2023-12-06,2023-07-27,120.0,13.0,C
7962,3292,P050,27689979.0,48975359.699539065,37592231.7423455,,2023-06-03,,120.0,2.0,A
7963,1573,P045,35051823.0,47578270.099745154,6687164.847225149,,2023-11-15,,120.0,35.0,A
7964,9708,P046,12220308.0,48383803.60745453,24222704.9430821,171560.0,2023-12-06,2023-09-13,60.0,26.0,E
7965,9231,P029,25684428.0,17383825.18703283,39873403.236726284,373461.0,,2023-12-15,30.0,36.0,D
7966,6425,P042,16721037.0,42308769.978307314,13927866.539428208,430386.0,2023-07-02,2023-12-18,30.0,30.0,D
7967,6703,P002,8305612.0,29352550.283292823,1561065.6663415814,227976.0,2023-06-05,2023-04-26,30.0,43.0,B
7968,7627,P041,28400986.0,39165144.6173926,32672333.720478285,343085.0,2023-12-19,2023-08-20,,44.0,D
7969,1656,P043,6153476.0,11168489.20671506,34718893.444229394,665129.0,2023-09-16,2023-07-20,,1.0,C
7970,223,P005,28083032.0,36928077.44415573,39838653.734007396,381823.0,,2023-12-12,0.0,20.0,E
7971,3529,P035,25550780.0,33877690.31059523,27139595.14910035,701988.0,2023-08-21,2023-01-21,10.0,37.0,C
7972,3569,P002,33617412.0,28649729.670408662,13270734.839451691,694476.0,2023-06-04,,10.0,17.0,
7973,2742,P006,38543934.0,1896815.8160137064,32654814.105375204,658245.0,2023-10-10,2023-07-26,60.0,13.0,A
7974,2274,P049,7476417.0,35608409.54631598,19169854.98438922,883615.0,2023-02-10,2023-05-03,,25.0,B
7975,7446,P038,20319374.0,49964714.71153906,47391537.245483555,151767.0,2023-05-05,2023-09-24,120.0,35.0,A
7976,4256,P049,8885154.0,23474558.190352745,1209414.5178610105,462882.0,2023-03-24,2023-03-26,120.0,35.0,A
7977,7086,P027,45349269.0,40966137.752796195,33903222.01840493,589160.0,2023-02-01,2023-02-26,120.0,38.0,B
7978,9539,P021,40481521.0,31969761.770649914,30565791.902290788,878075.0,2023-11-04,2023-03-27,10.0,46.0,B
7979,9757,P009,29918651.0,18495092.30981859,8802292.088523448,76607.0,2023-03-17,2023-03-19,60.0,33.0,E
7980,5666,P029,26581206.0,9371577.37411259,44048353.18090792,980528.0,2023-05-18,2023-03-30,30.0,22.0,A
7981,4018,P024,28593116.0,23299609.36351032,8742173.96116727,494248.0,2023-05-17,2023-02-24,0.0,11.0,B
7982,9903,P018,25322866.0,31217517.810039327,14147470.057593867,117045.0,2023-12-02,2023-12-12,30.0,3.0,D
7983,9980,P031,26143085.0,15501473.490458537,38803314.872323886,840696.0,2023-12-02,2023-04-14,0.0,28.0,D
7984,4014,P024,37477648.0,45609652.68872317,,689228.0,2023-12-07,2023-03-20,30.0,18.0,C
7985,6488,P048,27451453.0,,34047973.10171783,921756.0,2023-10-21,2023-05-31,0.0,41.0,E
7986,7987,P003,36677170.0,12027425.261879457,,544020.0,2023-06-12,2023-10-08,0.0,16.0,E
7987,8981,P018,6416866.0,44897875.06694036,39814142.67383666,638865.0,2023-05-23,2023-07-14,30.0,6.0,C
7988,4142,P044,11038136.0,18020407.792578228,26409442.79835924,546645.0,2023-07-21,2023-12-05,10.0,5.0,A
7989,1142,P039,41245495.0,17316180.279742047,25295457.12728214,60053.0,2023-11-13,2023-01-05,120.0,27.0,B
7990,886,P036,1428054.0,24498053.814213824,30012757.55883852,778748.0,2023-11-16,2023-12-10,0.0,13.0,E
7991,4908,P039,41230269.0,17958730.29567887,,947856.0,2023-03-28,2023-11-06,30.0,22.0,B
7992,7074,P029,,42527263.74349435,25766760.532927517,133728.0,2023-03-19,2023-09-24,0.0,25.0,D
7993,486,P001,41531511.0,47893497.24192352,49310480.80818501,188642.0,2023-07-25,,30.0,18.0,B
7994,7845,P006,3239692.0,34232167.12122986,45741253.05086314,987140.0,2023-07-08,2023-10-19,30.0,46.0,A
7995,1309,P032,48098013.0,1877554.4203265586,23373841.12734739,,2023-01-06,2023-11-21,120.0,42.0,
7996,304,P036,34139119.0,29377288.36304059,22774632.3668946,472463.0,2023-07-13,2023-03-03,0.0,41.0,B
7997,7163,P013,9513650.0,,26621343.896311894,817168.0,2023-07-17,2023-03-02,120.0,45.0,D
7998,2477,P024,37128516.0,5112240.136677166,15617136.485864341,549792.0,2023-02-11,2023-08-23,60.0,,
7999,7817,P005,24767943.0,21504244.649503328,30027636.169413555,672417.0,2023-04-23,2023-04-24,60.0,3.0,D
8000,1183,P050,25702856.0,20417774.92544328,,894917.0,2023-02-04,2023-03-30,0.0,27.0,A
8001,4757,P002,27960275.0,48268530.20749111,29972537.877947006,355748.0,2023-02-02,2023-05-16,120.0,1.0,E
8002,3459,P003,38676575.0,21372549.424591266,49993686.086275354,558956.0,2023-11-24,2023-10-09,0.0,33.0,A
8003,7760,P027,7155033.0,10481046.360523254,23957299.043231733,264610.0,2023-03-25,2023-06-03,120.0,22.0,E
8004,4328,P048,6072682.0,42651043.58951589,49685836.32304232,444078.0,2023-06-08,2023-12-31,10.0,43.0,
8005,8353,P034,40179574.0,34569429.13119567,26611141.84220289,398817.0,2023-05-19,2023-05-20,120.0,42.0,C
8006,4564,P014,36223029.0,28700791.631449435,,755703.0,2023-10-30,2023-03-25,120.0,45.0,B
8007,3909,P025,37769048.0,19569621.65497935,4134883.7597623244,178766.0,2023-07-29,2023-10-17,30.0,3.0,D
8008,6505,P033,24399394.0,,5559218.628908904,519548.0,,2023-04-26,60.0,17.0,C
8009,2604,P006,26655722.0,36595255.97093797,24187066.129548743,501593.0,2023-05-25,2023-04-10,0.0,4.0,E
8010,8560,P042,18877969.0,2547269.394517547,36185216.02116714,,2023-09-05,2023-05-03,0.0,31.0,A
8011,9166,P039,,12004244.808442717,33155908.856427018,301006.0,2023-09-28,2023-11-15,10.0,19.0,C
8012,2097,P040,3238713.0,48247680.9767911,41060557.01304532,200622.0,2023-08-16,2023-12-19,0.0,7.0,D
8013,6540,P022,10885405.0,43704498.378836356,29072868.211132918,421317.0,2023-04-20,2023-11-08,120.0,5.0,C
8014,7532,P037,9821658.0,13585023.67334185,31618244.661429826,,2023-05-27,2023-04-05,30.0,,D
8015,645,P046,1300143.0,29139687.182271875,20877970.66941304,467120.0,2023-01-28,2023-05-23,30.0,7.0,B
8016,4800,P050,18167930.0,41114779.223315954,38953958.46102979,326100.0,2023-04-06,2023-05-02,30.0,29.0,E
8017,2412,P048,18412828.0,13948474.367397726,42378120.30876428,727707.0,2023-11-27,2023-11-20,120.0,31.0,A
8018,8473,P016,25464231.0,15869646.220509041,,460517.0,2023-04-24,2023-11-21,,9.0,A
8019,5849,P022,33014983.0,46143740.171153136,49839763.671464995,718102.0,2023-03-06,2023-03-20,60.0,17.0,C
8020,5654,P006,21188163.0,20485045.93461069,31445471.111246876,968337.0,2023-03-29,2023-12-26,120.0,47.0,E
8021,1473,P048,27800261.0,4077086.0415617786,42300537.305677526,576897.0,2023-07-21,2023-02-05,10.0,32.0,C
8022,1128,P005,43040684.0,15456043.980777048,9887127.84937521,,2023-10-16,2023-06-07,30.0,41.0,A
8023,6505,P041,33352287.0,42861964.564401954,2545791.2454590136,785019.0,2023-05-20,2023-03-17,0.0,25.0,B
8024,6965,P044,39151088.0,,33713569.953426674,128387.0,2023-04-24,2023-08-17,0.0,15.0,E
8025,7572,P027,21877187.0,1862409.5315890766,17215239.02453187,80049.0,2023-09-15,2023-01-20,120.0,20.0,B
8026,9428,P035,2804683.0,48810161.464254394,7136372.680077195,249820.0,2023-12-09,2023-03-09,,21.0,C
8027,5235,P034,42325396.0,4790100.210806882,16393256.241071125,943606.0,2023-03-15,2023-09-28,,42.0,B
8028,9150,P028,21517159.0,,11450189.310108388,782200.0,2023-03-18,2023-05-03,30.0,17.0,E
8029,1271,P003,21906319.0,22712071.387687497,20561732.76769714,436695.0,2023-12-09,2023-09-06,120.0,40.0,A
8030,4316,P031,41073279.0,41022948.163162194,40962607.66606039,882081.0,2023-11-26,2023-08-31,60.0,41.0,A
8031,5411,P006,13410811.0,16887599.966460835,31416034.20154833,861801.0,2023-09-09,2023-02-06,120.0,25.0,E
8032,2551,P049,3370620.0,16445027.636243036,13272079.578461971,340104.0,2023-11-25,2023-06-05,,34.0,E
8033,3606,P013,2911623.0,35649936.47327936,27595038.7167074,559578.0,2023-08-22,2023-04-18,10.0,5.0,B
8034,2031,P029,22382505.0,4716799.412377775,5022489.875485299,119874.0,2023-01-20,2023-08-18,30.0,2.0,E
8035,9686,P011,29319525.0,24882696.150077004,31818842.768633362,440424.0,2023-08-27,2023-01-25,30.0,20.0,B
8036,3674,P004,34958022.0,9209075.264025887,24883068.09557825,929759.0,2023-03-04,2023-04-01,60.0,26.0,A
8037,1127,P011,14373424.0,9414500.594056895,12265851.73435341,716630.0,2023-07-18,2023-02-28,0.0,18.0,C
8038,3644,P041,7940166.0,42241685.97772695,44749557.96863428,491483.0,2023-06-19,2023-01-13,10.0,12.0,C
8039,9486,P001,7202800.0,7156382.273388317,47088713.05134206,181607.0,2023-05-18,2023-01-10,120.0,14.0,B
8040,9898,P039,37611204.0,40367404.77988823,6153402.969594822,530352.0,2023-08-01,2023-06-12,30.0,3.0,D
8041,5171,P001,46533834.0,49946679.75230683,10337445.88440047,372622.0,2023-03-28,2023-03-01,,24.0,D
8042,4553,P042,21134353.0,,43498382.37732184,450445.0,2023-07-19,2023-09-24,10.0,31.0,D
8043,3209,P016,17807219.0,44225755.59822201,22527911.948734008,500422.0,2023-01-04,2023-04-15,30.0,,A
8044,4925,P041,49598832.0,29282082.748479787,43385467.54469709,986421.0,2023-12-18,2023-12-14,,,B
8045,1117,P016,34825680.0,35923628.50122104,27131421.912090935,349692.0,2023-10-18,2023-08-06,60.0,38.0,A
8046,8932,P022,37181798.0,5957740.10286451,40448605.854027316,231848.0,2023-11-09,2023-03-04,30.0,27.0,D
8047,8526,P012,21138784.0,21264896.97175807,7672262.598116875,341026.0,,2023-03-18,0.0,31.0,C
8048,8231,P027,17470578.0,23865760.857752457,9780821.290529823,967287.0,2023-05-04,2023-03-20,,2.0,A
8049,4399,P021,20718268.0,45016821.188044444,26996121.960730854,557926.0,2023-08-03,2023-12-19,0.0,26.0,C
8050,6043,P006,36967352.0,43411148.26182557,49535404.358886674,147215.0,2023-02-23,2023-01-24,120.0,33.0,A
8051,4790,P015,5120517.0,7905445.896938427,1347779.3180561657,221933.0,2023-07-10,2023-10-17,30.0,15.0,C
8052,9521,P028,18094616.0,42242928.47992039,48565212.575279325,611405.0,2023-02-09,2023-09-11,30.0,28.0,B
8053,9749,P027,46793165.0,31167727.447177485,35460737.830873325,916547.0,2023-01-30,2023-01-03,0.0,42.0,B
8054,4980,P041,42404122.0,,22371579.360252086,152747.0,2023-01-25,2023-01-07,30.0,46.0,D
8055,2989,P003,,10150761.483485231,49906301.885578506,512378.0,2023-07-03,2023-05-10,120.0,20.0,E
8056,7836,P031,28798337.0,42952127.77144228,9474939.2691072,255064.0,,2023-10-31,120.0,24.0,
8057,8224,P028,26460971.0,18411945.25275656,11102301.781631978,261347.0,2023-07-17,2023-12-02,60.0,22.0,A
8058,9678,P041,6952939.0,35029751.11323935,34361769.0200481,677494.0,2023-07-07,2023-11-03,120.0,44.0,C
8059,6631,,13791067.0,6634034.172971001,43680117.79218935,726903.0,2023-03-23,2023-05-06,120.0,43.0,C
8060,4834,P031,22101124.0,19625322.703574557,17881245.91243952,613833.0,2023-08-16,2023-10-16,0.0,35.0,D
8061,8404,P001,15474794.0,18183284.707046345,21658390.743714903,962336.0,2023-04-24,2023-05-26,60.0,37.0,C
8062,771,P031,33849750.0,33051118.996328194,32546766.06998666,318458.0,2023-04-05,2023-06-30,10.0,45.0,C
8063,1704,P007,27598160.0,7877635.249728403,40799057.43867613,772445.0,2023-07-20,2023-04-19,30.0,43.0,E
8064,4923,P037,29293598.0,42701089.47746758,8452101.123866655,425477.0,2023-08-20,2023-09-09,0.0,46.0,D
8065,4029,P050,42464357.0,3972939.3273513024,29652700.510532446,534359.0,2023-12-29,2023-06-14,30.0,32.0,A
8066,7671,P042,49148641.0,46983243.58191275,10266648.875802768,85328.0,2023-09-28,2023-06-18,0.0,4.0,C
8067,5012,P003,45115542.0,46660275.584516235,,850329.0,2023-01-03,2023-05-22,120.0,37.0,A
8068,9773,,,45174640.96321122,25533615.895802077,623902.0,2023-09-19,2023-10-29,0.0,,E
8069,6013,P008,11064184.0,3754279.7989315274,46930228.10290919,179048.0,2023-06-28,2023-08-10,30.0,38.0,B
8070,5659,P044,3706024.0,12414273.836898565,30546989.10152036,881330.0,2023-01-14,2023-02-19,,31.0,B
8071,8996,P046,21541658.0,7344822.561613081,45665320.94530399,266190.0,2023-07-23,2023-01-06,10.0,46.0,C
8072,953,P024,18895922.0,8436099.238051197,37430202.657314,724680.0,2023-04-27,2023-06-29,120.0,23.0,D
8073,5187,P022,5230280.0,17523146.525708966,41969109.38934853,234324.0,2023-03-13,2023-06-27,10.0,12.0,A
8074,7676,P015,42592962.0,20337245.831063207,40925267.32219799,922167.0,2023-08-20,2023-02-22,30.0,28.0,C
8075,6592,P007,13968375.0,46384699.00248231,2374008.4334033756,287846.0,2023-12-24,2023-07-09,120.0,34.0,E
8076,4655,P048,29383216.0,2063888.9920391566,18886264.69448178,,2023-07-09,2023-09-26,10.0,32.0,C
8077,3019,P022,36438387.0,11339523.387545574,4020786.905656893,556652.0,2023-12-26,2023-06-25,10.0,21.0,A
8078,4365,P038,,49117871.94080508,4669248.143089349,213566.0,2023-05-10,2023-05-27,60.0,33.0,D
8079,8160,P011,7287008.0,20635037.79773473,41771860.91714156,163075.0,2023-02-22,2023-05-05,60.0,20.0,B
8080,544,P028,32281995.0,25448212.438965607,23497502.21888293,584675.0,2023-11-16,,120.0,38.0,C
8081,7150,P008,4314596.0,3740329.1671994478,42634303.07188801,217359.0,2023-05-08,2023-09-09,60.0,16.0,D
8082,3527,P046,1156419.0,32123227.514542364,20324078.058538552,113971.0,2023-10-04,2023-03-04,,32.0,A
8083,3710,P023,44345228.0,26971032.18952811,40317502.135536306,952803.0,2023-09-28,2023-01-31,120.0,22.0,B
8084,7438,P015,22301051.0,15809066.238304852,4207682.700118943,103098.0,2023-04-12,2023-01-12,30.0,29.0,B
8085,753,P030,40596255.0,37342659.64426463,28657559.7743607,747105.0,2023-03-04,,30.0,7.0,
8086,180,P025,21640172.0,44001406.38861632,41863512.747275874,243228.0,2023-09-16,2023-08-19,0.0,29.0,A
8087,140,P011,35499148.0,41377659.63344504,31402971.83371594,317902.0,2023-05-28,2023-10-15,120.0,,
8088,7205,P042,41039603.0,21800460.98238311,35256837.64404536,352078.0,2023-06-29,2023-05-21,10.0,29.0,C
8089,9564,P033,31566739.0,32525798.617094103,,170977.0,2023-06-05,2023-10-24,0.0,30.0,D
8090,5579,P003,36815463.0,30189028.705303017,28495631.155821677,687678.0,2023-11-06,2023-03-07,0.0,39.0,D
8091,4879,P030,38913905.0,43232078.0885149,8031898.111133018,771154.0,2023-09-20,2023-01-02,,24.0,B
8092,7481,P017,31396434.0,23711553.92605415,22655552.83247079,773269.0,2023-12-05,2023-06-03,120.0,45.0,D
8093,5664,P014,30716127.0,28672566.55943448,12692253.71358801,836203.0,2023-11-21,,60.0,14.0,E
8094,8316,P039,20270215.0,17351686.39875114,14839545.34127416,424769.0,2023-05-19,2023-12-26,0.0,26.0,B
8095,1819,P044,29487867.0,3579079.116574265,13102726.673453992,51927.0,2023-07-30,2023-01-26,60.0,7.0,C
8096,1726,P030,10692832.0,46447447.67542849,27069950.010868266,215035.0,2023-09-30,2023-03-03,10.0,4.0,D
8097,2072,P017,7281675.0,38023751.24514084,33513466.4928556,,2023-09-13,2023-04-12,120.0,22.0,A
8098,2207,P018,9370036.0,36259085.55416474,30344674.082322825,664568.0,2023-02-03,2023-12-20,60.0,19.0,D
8099,7992,P038,25245653.0,21350448.36568466,28698934.623780686,693863.0,2023-04-12,2023-12-07,60.0,42.0,A
8100,3623,P001,17480376.0,49676591.80738489,20695662.107698634,82474.0,2023-12-26,2023-03-19,0.0,21.0,E
8101,8883,P041,32976356.0,15632014.37165414,14596385.611269051,575856.0,2023-08-03,2023-02-23,120.0,37.0,A
8102,2651,P008,22715369.0,33953058.27408969,41673082.79976243,636366.0,2023-10-22,2023-03-03,60.0,13.0,C
8103,7850,P001,13107956.0,23690814.344174225,41741791.22773015,844175.0,2023-11-10,2023-10-03,10.0,47.0,B
8104,4204,P010,41557791.0,17186515.663606495,31198220.242236037,810955.0,2023-12-12,2023-02-22,60.0,38.0,B
8105,7251,P007,15282177.0,40186626.10109151,16922027.9515393,446613.0,2023-02-02,2023-08-17,0.0,22.0,C
8106,2976,P030,36007895.0,8701545.008667141,24859415.08017516,871073.0,2023-07-20,2023-08-05,10.0,30.0,A
8107,1758,P043,44536269.0,28007912.25421576,33680057.26825428,689071.0,2023-07-30,2023-06-07,0.0,22.0,D
8108,4003,P047,40806024.0,24466591.063823793,,983150.0,2023-12-12,2023-07-04,10.0,21.0,E
8109,6054,P032,8523177.0,16389218.832371917,2491677.215079355,59807.0,2023-08-03,2023-11-08,0.0,,A
8110,5492,P021,27262431.0,30140307.516738165,43532105.90481095,96319.0,2023-03-01,2023-06-12,30.0,34.0,E
8111,1932,P045,8562707.0,41049778.12532893,36901461.53831013,271848.0,2023-09-28,2023-02-19,60.0,33.0,D
8112,4146,P016,19903862.0,15360403.201894743,12116215.695930392,543608.0,2023-03-23,2023-02-17,0.0,44.0,B
8113,8587,P043,16621157.0,,9158861.351964526,411535.0,2023-01-02,2023-06-13,60.0,5.0,B
8114,4952,P039,,35104694.901262105,43197977.801135615,280641.0,2023-01-15,2023-03-08,60.0,36.0,C
8115,1163,P039,6100131.0,11310682.32329221,23378233.4218472,951539.0,2023-07-28,2023-03-19,60.0,10.0,A
8116,5978,P022,30706224.0,21673705.000642188,3432357.5395812644,835597.0,2023-11-07,2023-07-20,60.0,3.0,E
8117,3973,P033,29617655.0,35328306.43604468,44850701.059594974,145847.0,2023-04-05,2023-12-24,60.0,24.0,D
8118,8337,P015,37909422.0,17698612.672584657,6927184.876055989,,2023-11-14,2023-03-22,120.0,38.0,B
8119,4944,P047,17161213.0,38443781.67430959,40739177.08797018,818485.0,2023-10-10,2023-11-26,30.0,24.0,B
8120,1610,P017,19263257.0,10929415.91049858,37245540.977192774,773402.0,2023-12-06,2023-12-15,30.0,46.0,C
8121,7834,P002,36819348.0,28960456.922153793,22017403.473113608,,2023-12-03,2023-06-12,120.0,42.0,D
8122,7104,P028,27725406.0,47683880.61784333,43510112.08228043,686337.0,2023-01-09,2023-09-19,10.0,29.0,A
8123,5954,P003,23594891.0,36645867.44120757,44927768.33931126,987319.0,2023-12-29,,30.0,6.0,A
8124,8746,P031,5157463.0,41105222.8664101,44230935.98016987,597392.0,,2023-12-25,10.0,4.0,
8125,399,P020,25121182.0,24111803.8729337,25392869.802684158,620023.0,,2023-02-25,120.0,38.0,A
8126,800,P041,49303789.0,12742988.71448708,34775568.41256105,272153.0,,2023-10-30,0.0,12.0,B
8127,8612,P035,22088878.0,40596421.989046596,7695369.868996724,,2023-02-03,2023-03-28,0.0,4.0,B
8128,7484,P022,3944728.0,18776589.808952846,5806788.8158949185,886387.0,2023-02-10,2023-12-25,60.0,32.0,E
8129,8326,P050,36748399.0,47263934.44952361,,830452.0,2023-01-03,2023-09-12,0.0,44.0,B
8130,3166,P020,5154183.0,29302290.668293647,45692279.75259791,940493.0,2023-07-13,2023-02-07,10.0,44.0,E
8131,2051,P019,20712260.0,16735213.267504858,41181782.62005205,658142.0,2023-05-12,2023-09-16,30.0,35.0,E
8132,2284,P006,40671778.0,47284407.95937402,16807406.126699235,691124.0,2023-01-23,2023-11-04,10.0,42.0,E
8133,305,P025,11727191.0,24831749.04519765,4535709.731547691,151607.0,2023-10-20,2023-10-25,60.0,11.0,B
8134,8563,P040,46230372.0,38940126.97336658,47591254.0136754,678927.0,2023-06-29,2023-01-25,0.0,20.0,E
8135,4504,P024,12055860.0,2729040.4780952493,43301057.83623375,942306.0,2023-06-10,2023-05-05,120.0,31.0,E
8136,4717,P020,18236625.0,47621824.207588,16823514.500130415,903652.0,2023-08-29,2023-11-28,0.0,47.0,C
8137,4982,P029,46366035.0,12084344.530274188,35093480.0319616,82039.0,2023-10-03,2023-02-28,60.0,29.0,B
8138,2692,P009,32713443.0,47893766.437929064,33026832.461920243,243905.0,2023-06-09,2023-08-09,30.0,45.0,A
8139,5875,P009,49479083.0,21601618.510892242,27440208.139653295,233059.0,2023-10-07,2023-07-26,0.0,9.0,A
8140,558,P015,12509747.0,28693268.022869702,22808558.15908397,258875.0,2023-06-09,,10.0,12.0,D
8141,7980,P016,28229317.0,1803095.5508906266,12652088.550942626,938825.0,2023-08-23,2023-10-30,30.0,23.0,D
8142,2791,P049,20663833.0,29513272.196485057,42630840.68862943,505772.0,2023-06-19,2023-01-26,30.0,1.0,B
8143,923,P003,11320555.0,23379676.755113054,36169772.87207515,559485.0,2023-04-12,2023-09-02,120.0,41.0,
8144,1759,P045,15792663.0,30647449.224205013,43108062.75155654,580001.0,2023-01-25,2023-04-10,120.0,46.0,B
8145,3879,P021,42352331.0,12504850.239670955,25309622.758892477,968412.0,2023-05-04,2023-03-06,0.0,2.0,A
8146,4927,P036,36305141.0,49968969.677764766,32125220.111840535,,2023-06-23,2023-07-20,60.0,32.0,
8147,850,P027,29166051.0,7164817.789579095,29316044.488802128,735790.0,2023-11-01,2023-07-06,120.0,40.0,C
8148,6981,P031,45661366.0,29290664.53942028,31179705.08341655,968919.0,2023-11-10,2023-10-30,30.0,,A
8149,6936,P028,13723530.0,35366061.31355316,4808440.777168741,431450.0,2023-08-12,2023-01-30,0.0,5.0,D
8150,9433,P030,,20905965.30310853,11244534.562731713,160847.0,2023-11-26,2023-05-09,30.0,16.0,E
8151,8255,P041,,44881091.25263129,37920565.18290578,538402.0,2023-05-23,2023-10-29,120.0,33.0,B
8152,9462,P001,39488223.0,42183862.0172224,30452177.796596564,257152.0,2023-06-27,2023-09-08,30.0,42.0,B
8153,987,P039,39459192.0,,14415454.167965151,693918.0,2023-05-24,2023-01-08,30.0,19.0,D
8154,8923,P020,26844483.0,46246113.836628646,24108175.435002495,809623.0,2023-10-02,2023-05-10,0.0,35.0,B
8155,5289,,22443146.0,19526878.550005585,,871193.0,2023-05-28,2023-09-24,30.0,,D
8156,7278,P036,29675455.0,29221381.828542266,16362577.658530867,217515.0,2023-12-17,2023-09-23,0.0,40.0,D
8157,8376,P034,3805328.0,34650770.6831596,5181261.899786953,339921.0,2023-07-22,2023-07-10,30.0,44.0,A
8158,2134,P029,44655058.0,23051920.253664482,21640852.943487555,,2023-12-23,2023-01-22,,18.0,C
8159,2621,P002,22271105.0,37307367.65396069,,964225.0,2023-07-01,2023-01-07,0.0,18.0,A
8160,9796,P031,31715517.0,41542534.84631134,,271153.0,2023-10-27,2023-09-17,10.0,15.0,E
8161,5626,P003,40186158.0,12966814.207263311,20823352.386889502,481523.0,2023-06-13,2023-10-05,10.0,26.0,C
8162,293,P026,29641024.0,14713619.562585143,19265105.290323056,471233.0,2023-10-23,2023-07-13,10.0,35.0,A
